1010	1558908055848	1120653000
1007	1558908055848	1120790700
1008	1558908055849	1127111600
1009	1558908055849	1127174400
1005	1558908055849	1113368000
1001	1558908055849	1127864600
1004	1558908055849	1130585100
1006	1558908055850	1124130500
1002	1558908055850	1128845300
1003	1558908055850	1128947600
1003	1558908057954	1103656900
1006	1558908057954	1093952400
1007	1558908057954	1105988100
1010	1558908057954	1106562200
1002	1558908057954	1094780400
1001	1558908057956	1107260600
1004	1558908057956	1107136700
1009	1558908057956	1107305700
1005	1558908057956	1107364200
1008	1558908057956	1107406500
1006	1558908060061	1106323500
1010	1558908060061	1106422800
1003	1558908060061	1106377200
1002	1558908060062	1106689100
1007	1558908060061	1106536000
1009	1558908060062	1100601500
1001	1558908060062	1099740200
1005	1558908060062	1100605500
1008	1558908060062	1098328000
1004	1558908060062	1100416300
1001	1558908062179	1109051800
1005	1558908062183	1113118300
1009	1558908062184	1113262900
1004	1558908062187	1125146700
1008	1558908062187	1117851800
1007	1558908062190	1127282300
1006	1558908062193	1131618000
1010	1558908062193	1131677300
1003	1558908062193	1131694500
1002	1558908062194	1131732000
1009	1558908064303	1118619100
1005	1558908064303	1119534800
1001	1558908064303	1124166100
1004	1558908064304	1116640900
1008	1558908064304	1117368500
1010	1558908064305	1111729900
1002	1558908064305	1110776100
1003	1558908064305	1111762100
1007	1558908064305	1114778500
1006	1558908064305	1111807200
1002	1558908066402	1092620300
1006	1558908066402	1096614100
1010	1558908066402	1094002400
1003	1558908066403	1097181700
1007	1558908066403	1097272700
1009	1558908066404	1101204700
1008	1558908066404	1100385200
1005	1558908066404	1101463300
1001	1558908066404	1101546600
1004	1558908066410	1100648000
1002	1558908068524	1120589200
1006	1558908068524	1120589500
1003	1558908068524	1119867900
1007	1558908068524	1119967500
1001	1558908068525	1105052600
1005	1558908068525	1111641800
1009	1558908068525	1119401900
1004	1558908068525	1103258600
1008	1558908068525	1119161300
1010	1558908068525	1121595900
1010	1558908070651	1118321600
1002	1558908070652	1127369500
1004	1558908070653	1127790700
1001	1558908070653	1111035900
1008	1558908070653	1128258100
1009	1558908070654	1127906500
1005	1558908070654	1126559300
1003	1558908070655	1130295400
1007	1558908070655	1130722800
1006	1558908070655	1130720100
1002	1558908072745	1092737900
1005	1558908072746	1091187000
1004	1558908072747	1092939200
1008	1558908072747	1092950900
1009	1558908072747	1091894000
1001	1558908072747	1093448900
1006	1558908072748	1090631000
1003	1558908072748	1089723800
1007	1558908072748	1090650900
1010	1558908072748	1095758800
1001	1558908074860	1112108200
1002	1558908074862	1117774700
1006	1558908074862	1112409100
1010	1558908074862	1114488900
1003	1558908074863	1113261700
1005	1558908074865	1114593700
1007	1558908074865	1116528400
1004	1558908074866	1119561800
1008	1558908074866	1119635100
1009	1558908074867	1120498700
1002	1558908076980	1118002500
1001	1558908076981	1120690300
1005	1558908076981	1109102000
1004	1558908076982	1106716200
1003	1558908076982	1118611800
1010	1558908076982	1119436100
1008	1558908076982	1109113400
1006	1558908076982	1119483400
1007	1558908076982	1111674800
1009	1558908076982	1098068300
1010	1558908079082	1098687300
1006	1558908079082	1098851500
1002	1558908079083	1102322300
1007	1558908079085	1101253200
1005	1558908079085	1101291100
1009	1558908079085	1101368200
1001	1558908079085	1102320200
1003	1558908079086	1102431000
1004	1558908079087	1103360300
1008	1558908079087	1103804700
1008	1558908081217	1126902600
1003	1558908081217	1128402500
1007	1558908081218	1132527700
1006	1558908081218	1135927100
1009	1558908081220	1135297900
1004	1558908081221	1131363100
1005	1558908081221	1135600700
1001	1558908081221	1136138200
1002	1558908081223	1139768400
1010	1558908081223	1140515000
1004	1558908083314	1084261200
1008	1558908083314	1096878400
1005	1558908083314	1089610400
1002	1558908083314	1090411700
1003	1558908083314	1097660800
1010	1558908083314	1090485100
1006	1558908083314	1096882700
1009	1558908083315	1090607200
1001	1558908083315	1090596700
1007	1558908083315	1097504000
1002	1558908085442	1126762800
1001	1558908085443	1113278600
1003	1558908085444	1129178900
1006	1558908085444	1126862600
1007	1558908085444	1126059900
1009	1558908085444	1124834600
1004	1558908085445	1130901600
1010	1558908085445	1130900600
1005	1558908085445	1130951600
1008	1558908085445	1130970700
1002	1558908087547	1105069100
1005	1558908087548	1102938000
1003	1558908087548	1104369800
1007	1558908087548	1104057900
1004	1558908087548	1103014900
1008	1558908087548	1103542200
1001	1558908087549	1106046800
1010	1558908087549	1101240000
1006	1558908087549	1105120100
1009	1558908087549	1098153600
1003	1558908089658	1109713700
1002	1558908089658	1110684200
1010	1558908089659	1097959200
1004	1558908089659	1110512800
1005	1558908089660	1110860700
1008	1558908089660	1110988900
1001	1558908089660	1107588300
1009	1558908089660	1109991900
1006	1558908089660	1110048200
1007	1558908089660	1111183700
1008	1558908091747	1086640600
1003	1558908091747	1089025400
1007	1558908091747	1083179900
1004	1558908091747	1087938900
1002	1558908091748	1089481600
1001	1558908091748	1081693100
1010	1558908091748	1088632100
1009	1558908091748	1084582500
1006	1558908091748	1084401000
1005	1558908091748	1085953900
1008	1558908093842	1094868000
1002	1558908093842	1093353500
1004	1558908093842	1094905900
1009	1558908093842	1093747300
1007	1558908093842	1094917100
1003	1558908093842	1094923500
1006	1558908093842	1089440000
1010	1558908093843	1091437800
1005	1558908093843	1090480100
1001	1558908093843	1094319700
1009	1558908095983	1141630700
1002	1558908095983	1128653400
1010	1558908095983	1126606900
1007	1558908095984	1129404300
1003	1558908095984	1132678300
1008	1558908095984	1142422400
1004	1558908095984	1142463700
1006	1558908095984	1133213200
1005	1558908095985	1140107100
1001	1558908095985	1140193500
1004	1558908098080	1094288000
1001	1558908098080	1084955800
1003	1558908098080	1094817900
1005	1558908098080	1085171100
1007	1558908098080	1094832400
1002	1558908098080	1097181400
1008	1558908098080	1094385400
1010	1558908098080	1097204000
1009	1558908098080	1097219100
1006	1558908098080	1085283600
1004	1558908100169	1088089000
1001	1558908100169	1088261800
1003	1558908100169	1088320400
1008	1558908100169	1088351700
1002	1558908100169	1088504600
1010	1558908100169	1088430000
1006	1558908100169	1088554300
1009	1558908100169	1088558600
1005	1558908100169	1088706500
1007	1558908100169	1088699500
1001	1558908102263	1093727600
1004	1558908102263	1093837100
1003	1558908102263	1093860400
1005	1558908102263	1093879300
1002	1558908102263	1093889900
1006	1558908102263	1093712600
1007	1558908102263	1093798400
1010	1558908102263	1094077000
1008	1558908102263	1094188300
1009	1558908102263	1094220800
1002	1558908104353	1090333000
1010	1558908104353	1090323800
1007	1558908104353	1090294700
1006	1558908104353	1090364300
1004	1558908104353	1090441300
1001	1558908104353	1090211500
1008	1558908104353	1090470200
1005	1558908104353	1090487700
1009	1558908104353	1090509100
1003	1558908104353	1090591400
1002	1558908106466	1112391700
1003	1558908106466	1112211400
1010	1558908106466	1112478300
1006	1558908106466	1112496800
1007	1558908106466	1112650200
1004	1558908106466	1112585600
1008	1558908106466	1112735400
1001	1558908106466	1112651700
1005	1558908106466	1112776000
1009	1558908106466	1113070600
1001	1558908108564	1098088300
1002	1558908108565	1098896000
1010	1558908108565	1099021800
1006	1558908108565	1099043100
1009	1558908108565	1098911600
1005	1558908108565	1099063400
1004	1558908108565	1099084200
1003	1558908108565	1099215700
1008	1558908108566	1099366700
1007	1558908108566	1099457600
1007	1558908110661	1090888500
1003	1558908110661	1095628300
1006	1558908110661	1095798200
1010	1558908110661	1095817300
1002	1558908110661	1095817800
1008	1558908110661	1089523700
1009	1558908110661	1095967800
1001	1558908110661	1096073500
1005	1558908110661	1096152900
1004	1558908110661	1096232300
1003	1558908112782	1121344400
1002	1558908112784	1122800400
1001	1558908112784	1122799900
1008	1558908112785	1124074400
1004	1558908112785	1124116500
1006	1558908112785	1124417400
1005	1558908112786	1124682400
1009	1558908112786	1124801200
1007	1558908112786	1125243500
1010	1558908112786	1125557900
1002	1558908114924	1139562600
1001	1558908114926	1141615700
1004	1558908114927	1140683700
1009	1558908114927	1102098300
1008	1558908114927	1141028800
1005	1558908114927	1101465600
1007	1558908114927	1139211800
1003	1558908114927	1144327600
1006	1558908114927	1139799400
1010	1558908114927	1127145600
1002	1558908117022	1094384800
1006	1558908117022	1094554900
1010	1558908117022	1094621700
1005	1558908117022	1093010800
1001	1558908117022	1095817900
1003	1558908117022	1094942800
1009	1558908117022	1087148500
1007	1558908117022	1094988800
1004	1558908117022	1095009700
1008	1558908117022	1088814500
1004	1558908119137	1114138400
1001	1558908119137	1114259400
1003	1558908119137	1114997700
1006	1558908119137	1115121800
1002	1558908119138	1115264000
1010	1558908119138	1115636100
1007	1558908119138	1115868100
1009	1558908119138	1115750200
1005	1558908119138	1115651300
1008	1558908119138	1115811300
1006	1558908121224	1086633300
1007	1558908121224	1086049700
1001	1558908121225	1087256600
1009	1558908121225	1086983300
1005	1558908121225	1087051600
1002	1558908121225	1086001500
1003	1558908121226	1087988300
1010	1558908121226	1087052200
1008	1558908121226	1081955100
1004	1558908121226	1088184000
1001	1558908123334	1108170300
1004	1558908123334	1106148500
1008	1558908123334	1106973300
1003	1558908123334	1104634000
1007	1558908123334	1109778400
1006	1558908123334	1109734400
1002	1558908123334	1104609300
1005	1558908123334	1107799000
1009	1558908123334	1107626600
1010	1558908123334	1107924700
1003	1558908125462	1127980900
1001	1558908125463	1128433400
1004	1558908125463	1129122000
1007	1558908125464	1129752000
1002	1558908125464	1129819500
1010	1558908125464	1129896400
1006	1558908125464	1129897500
1005	1558908125464	1129889800
1009	1558908125464	1129917600
1008	1558908125464	1129863800
1004	1558908127595	1131766200
1008	1558908127595	1106002100
1003	1558908127595	1133176600
1010	1558908127595	1131172600
1006	1558908127595	1131195300
1001	1558908127595	1132483200
1009	1558908127595	1131338900
1005	1558908127595	1106567800
1002	1558908127595	1123006400
1007	1558908127595	1131321900
1008	1558908129701	1105949000
1004	1558908129701	1105934500
1002	1558908129701	1106109200
1005	1558908129701	1106079400
1001	1558908129701	1106119000
1010	1558908129701	1106094200
1009	1558908129701	1106097700
1006	1558908129701	1106152700
1003	1558908129701	1106142500
1007	1558908129701	1106204400
1004	1558908131815	1114872900
1008	1558908131816	1115733000
1001	1558908131816	1115818900
1003	1558908131817	1116312100
1007	1558908131817	1116353600
1006	1558908131817	1116405800
1002	1558908131817	1116469300
1009	1558908131817	1116635000
1005	1558908131817	1116640100
1010	1558908131817	1116672000
1005	1558908133899	1081732500
1003	1558908133900	1081909500
1004	1558908133900	1084037800
1001	1558908133900	1083155600
1009	1558908133900	1082172800
1008	1558908133900	1083179900
1006	1558908133900	1082321800
1010	1558908133900	1075802500
1007	1558908133900	1082363600
1002	1558908133900	1082141300
1007	1558908136016	1116188800
1006	1558908136016	1116682700
1004	1558908136016	1116852800
1001	1558908136016	1116869800
1003	1558908136016	1105469600
1002	1558908136017	1116976700
1008	1558908136017	1116963300
1009	1558908136017	1117026800
1010	1558908136017	1106532300
1005	1558908136017	1118495200
1001	1558908138132	1115905500
1002	1558908138132	1114819700
1010	1558908138133	1115703200
1007	1558908138133	1116618800
1006	1558908138133	1116634100
1009	1558908138133	1115427300
1008	1558908138133	1113504500
1005	1558908138133	1115968400
1004	1558908138134	1117018200
1003	1558908138134	1097892700
1003	1558908140219	1080710700
1007	1558908140220	1085235400
1002	1558908140220	1086039300
1004	1558908140220	1084794900
1001	1558908140220	1087184400
1005	1558908140220	1086120900
1008	1558908140220	1085582200
1009	1558908140220	1085776300
1010	1558908140220	1085677700
1006	1558908140220	1086344100
1001	1558908142321	1100744800
1004	1558908142321	1101090600
1008	1558908142321	1094574900
1005	1558908142321	1101234600
1009	1558908142322	1101374500
1003	1558908142322	1102923900
1006	1558908142322	1102110700
1002	1558908142322	1102106000
1007	1558908142322	1102106500
1010	1558908142322	1102361000
1001	1558908144423	1101606900
1004	1558908144423	1101661600
1003	1558908144425	1102663000
1008	1558908144425	1103632000
1007	1558908144425	1102794700
1005	1558908144425	1103671600
1006	1558908144425	1093987000
1002	1558908144425	1102837300
1010	1558908144425	1090920800
1009	1558908144425	1103065000
1008	1558908146521	1095372900
1009	1558908146521	1095173800
1004	1558908146522	1098957700
1003	1558908146522	1096382700
1002	1558908146522	1097585200
1001	1558908146523	1100075000
1005	1558908146523	1097957800
1007	1558908146523	1098402800
1010	1558908146523	1098643900
1006	1558908146523	1098629700
1008	1558908148712	1189670800
1004	1558908148712	1187839300
1001	1558908148712	1185601600
1002	1558908148712	1176964800
1003	1558908148712	1176553100
1007	1558908148712	1134482600
1006	1558908148712	1145047700
1009	1558908148712	1189872400
1010	1558908148712	1141103200
1005	1558908148712	1185667600
1003	1558908150815	1103380900
1002	1558908150815	1103472500
1010	1558908150815	1103485600
1007	1558908150815	1103651200
1001	1558908150815	1103683100
1006	1558908150815	1103676900
1005	1558908150815	1098568800
1009	1558908150815	1103696900
1008	1558908150815	1103808600
1004	1558908150815	1103710500
1005	1558908152933	1116519400
1002	1558908152933	1116783800
1001	1558908152934	1105402900
1004	1558908152934	1117675500
1006	1558908152934	1118010900
1007	1558908152934	1118202200
1009	1558908152934	1118096900
1008	1558908152934	1118107300
1003	1558908152934	1118227100
1010	1558908152935	1118619900
1002	1558908155019	1085786400
1010	1558908155019	1081820200
1006	1558908155019	1082425800
1007	1558908155019	1084954300
1009	1558908155019	1084876700
1001	1558908155019	1084847000
1003	1558908155019	1085006300
1004	1558908155019	1084883900
1008	1558908155019	1084972700
1005	1558908155019	1085984100
1004	1558908157110	1090233200
1007	1558908157110	1090409400
1010	1558908157110	1090470000
1002	1558908157110	1090449600
1005	1558908157110	1090468600
1009	1558908157110	1090517900
1001	1558908157110	1090551000
1008	1558908157110	1090543100
1006	1558908157110	1090743200
1003	1558908157110	1090802800
1005	1558908159218	1106765400
1004	1558908159218	1106790500
1001	1558908159218	1107450600
1007	1558908159218	1107359600
1010	1558908159218	1107359200
1002	1558908159218	1107433200
1006	1558908159219	1107477400
1009	1558908159219	1107601400
1008	1558908159219	1107529500
1003	1558908159219	1107453000
1002	1558908161317	1098617500
1001	1558908161317	1097274000
1003	1558908161317	1098474900
1004	1558908161317	1099002800
1005	1558908161317	1099011200
1009	1558908161317	1098677300
1010	1558908161317	1099362600
1006	1558908161317	1089555000
1008	1558908161317	1098756500
1007	1558908161318	1089731300
1002	1558908163438	1120730700
1009	1558908163439	1120814000
1010	1558908163439	1121102000
1005	1558908163440	1121773600
1008	1558908163440	1118785100
1004	1558908163440	1121827200
1007	1558908163440	1119355400
1006	1558908163440	1122059300
1001	1558908163440	1122172900
1003	1558908163440	1122299700
1001	1558908165518	1072279000
1008	1558908165519	1073091900
1010	1558908165519	1071824100
1003	1558908165519	1072230700
1006	1558908165519	1073113700
1007	1558908165519	1073121000
1009	1558908165519	1073172600
1005	1558908165519	1073294400
1002	1558908165519	1080339400
1004	1558908165519	1073694800
1005	1558908167599	1079653700
1009	1558908167599	1079662700
1001	1558908167599	1079675300
1003	1558908167599	1079601500
1007	1558908167599	1079653600
1006	1558908167599	1079673500
1010	1558908167599	1079684300
1004	1558908167599	1078650900
1008	1558908167599	1079988500
1002	1558908167599	1079987100
1001	1558908169709	1110105300
1008	1558908169709	1090895100
1009	1558908169709	1110044300
1004	1558908169709	1091092900
1005	1558908169709	1110325600
1010	1558908169709	1110361800
1007	1558908169709	1110362900
1003	1558908169709	1110497400
1006	1558908169709	1110577900
1002	1558908169709	1110366500
1003	1558908171799	1089338700
1001	1558908171801	1090903100
1004	1558908171801	1090873600
1008	1558908171801	1091060900
1009	1558908171801	1091070800
1005	1558908171802	1092434700
1002	1558908171802	1092751400
1006	1558908171803	1093133500
1010	1558908171803	1093549100
1007	1558908171803	1093468800
1009	1558908173888	1088049900
1008	1558908173888	1088146300
1010	1558908173889	1085776700
1004	1558908173890	1088888500
1007	1558908173890	1086655500
1006	1558908173890	1086173900
1003	1558908173890	1091470600
1002	1558908173890	1088707700
1001	1558908173890	1089190400
1005	1558908173890	1088775300
1006	1558908175997	1106893800
1003	1558908175997	1107168300
1007	1558908175997	1106685900
1010	1558908175997	1108772100
1002	1558908175998	1100367600
1008	1558908175998	1109721500
1001	1558908175998	1107818300
1009	1558908175998	1109760400
1005	1558908175998	1097062100
1004	1558908175998	1107933900
1005	1558908178091	1092067900
1003	1558908178091	1093633300
1008	1558908178091	1092855300
1006	1558908178092	1093776100
1001	1558908178092	1092982300
1007	1558908178092	1093855600
1002	1558908178092	1092609200
1010	1558908178092	1093434600
1004	1558908178092	1087891700
1009	1558908178092	1093444900
1004	1558908180180	1086027700
1003	1558908180180	1088808900
1009	1558908180180	1087213200
1006	1558908180180	1087984800
1001	1558908180180	1086358400
1005	1558908180180	1089063200
1002	1558908180180	1088205300
1008	1558908180180	1089308800
1007	1558908180180	1085961700
1010	1558908180180	1088454500
1004	1558908182258	1073163900
1008	1558908182258	1078173500
1001	1558908182258	1078117900
1003	1558908182258	1078170100
1007	1558908182258	1078195900
1002	1558908182258	1078292400
1009	1558908182259	1078373300
1005	1558908182259	1078486000
1010	1558908182259	1078491300
1006	1558908182259	1078462200
1006	1558908184349	1086548600
1010	1558908184349	1088964000
1007	1558908184349	1089904200
1003	1558908184349	1090000000
1008	1558908184349	1089931500
1004	1558908184349	1089965100
1005	1558908184349	1089271600
1002	1558908184349	1090200500
1001	1558908184349	1090195300
1009	1558908184349	1088941000
1008	1558908186464	1115227900
1007	1558908186465	1116020300
1003	1558908186465	1116235400
1006	1558908186466	1117040700
1002	1558908186466	1116856500
1010	1558908186466	1117107200
1004	1558908186466	1117148600
1001	1558908186467	1117568700
1009	1558908186467	1102298500
1005	1558908186467	1117973600
1005	1558908188552	1082014200
1001	1558908188552	1083485900
1002	1558908188552	1085247400
1003	1558908188552	1086133100
1004	1558908188552	1085517000
1006	1558908188552	1085553700
1008	1558908188552	1087407200
1007	1558908188552	1086425400
1009	1558908188552	1082732200
1010	1558908188552	1085667600
1009	1558908190653	1100203900
1005	1558908190653	1100160100
1008	1558908190653	1100578600
1010	1558908190653	1100572900
1004	1558908190653	1100720800
1001	1558908190654	1100861500
1002	1558908190654	1100838800
1007	1558908190654	1100917500
1006	1558908190654	1100990300
1003	1558908190654	1100650500
1008	1558908192751	1090819800
1005	1558908192751	1099078800
1004	1558908192751	1099019700
1001	1558908192751	1088673200
1009	1558908192751	1099099900
1002	1558908192751	1092392200
1006	1558908192752	1086600100
1010	1558908192752	1099182500
1007	1558908192752	1095689200
1003	1558908192752	1083861900
1004	1558908194840	1089259700
1001	1558908194840	1089704100
1007	1558908194840	1088076900
1008	1558908194840	1089674700
1003	1558908194840	1082633500
1002	1558908194840	1089758700
1006	1558908194840	1088103800
1010	1558908194840	1088129800
1005	1558908194840	1089694000
1009	1558908194840	1089746600
1004	1558908196942	1101521100
1005	1558908196942	1101948400
1009	1558908196942	1101972900
1003	1558908196944	1103548900
1006	1558908196944	1103592100
1002	1558908196944	1103664100
1010	1558908196944	1103621900
1007	1558908196944	1103723500
1008	1558908196944	1103818700
1001	1558908196945	1104342900
1001	1558908199031	1085445000
1004	1558908199031	1088472500
1002	1558908199031	1085998100
1008	1558908199031	1086759800
1005	1558908199031	1088944500
1003	1558908199031	1087062700
1007	1558908199031	1083354000
1006	1558908199032	1086463700
1010	1558908199032	1087048100
1009	1558908199032	1089564500
1010	1558908201109	1073694400
1007	1558908201109	1077101200
1001	1558908201109	1077191900
1009	1558908201109	1072478800
1008	1558908201109	1077069600
1004	1558908201109	1077113300
1003	1558908201109	1077384500
1006	1558908201109	1074895500
1002	1558908201109	1077665800
1005	1558908201109	1073277000
1001	1558908203190	1078662200
1008	1558908203190	1080042900
1009	1558908203190	1080222000
1010	1558908203190	1075044100
1005	1558908203190	1080321300
1007	1558908203190	1080444500
1004	1558908203190	1080410600
1006	1558908203190	1080547200
1002	1558908203190	1080601000
1003	1558908203190	1080629300
1008	1558908205278	1089012700
1002	1558908205278	1085049400
1007	1558908205278	1088996500
1010	1558908205279	1089204900
1001	1558908205279	1089253200
1004	1558908205279	1089142700
1009	1558908205279	1089312700
1006	1558908205279	1089272300
1003	1558908205279	1084797800
1005	1558908205279	1089535000
1001	1558908207369	1084616400
1008	1558908207370	1091527900
1004	1558908207370	1086363700
1003	1558908207370	1090232000
1005	1558908207371	1089915400
1002	1558908207371	1088245300
1009	1558908207371	1089870500
1006	1558908207371	1090874600
1007	1558908207371	1092486000
1010	1558908207371	1090630300
1002	1558908209447	1073389400
1001	1558908209448	1077966000
1004	1558908209448	1077798600
1003	1558908209448	1078190300
1008	1558908209448	1078067200
1006	1558908209448	1075885500
1005	1558908209448	1077125400
1007	1558908209448	1075411500
1009	1558908209448	1077326800
1010	1558908209448	1075072200
1008	1558908211518	1069642300
1001	1558908211518	1069755200
1009	1558908211518	1069798600
1005	1558908211518	1069807400
1004	1558908211518	1069774700
1003	1558908211518	1069865300
1007	1558908211518	1069878300
1002	1558908211518	1069871300
1010	1558908211518	1069880600
1006	1558908211518	1069833300
1001	1558908213635	1113345300
1002	1558908213637	1118735600
1003	1558908213637	1118768800
1007	1558908213637	1118999800
1006	1558908213637	1119035500
1005	1558908213638	1119246100
1004	1558908213638	1119335700
1009	1558908213638	1119339900
1008	1558908213638	1119579500
1010	1558908213638	1119701000
1002	1558908215729	1091916300
1001	1558908215729	1094507500
1003	1558908215730	1093179600
1004	1558908215730	1091146900
1006	1558908215730	1093339900
1005	1558908215730	1091059400
1008	1558908215730	1091182000
1007	1558908215730	1093350500
1009	1558908215730	1091385100
1010	1558908215731	1092455400
1001	1558908217818	1088560500
1009	1558908217818	1083354400
1004	1558908217818	1087661400
1005	1558908217818	1087730000
1008	1558908217818	1087778100
1002	1558908217818	1088636500
1003	1558908217818	1088005500
1006	1558908217818	1087989600
1010	1558908217818	1084880300
1007	1558908217818	1088035500
1003	1558908219919	1101823900
1010	1558908219919	1100787800
1008	1558908219919	1100876100
1007	1558908219920	1102259000
1006	1558908219920	1102244800
1005	1558908219920	1102279900
1002	1558908219920	1102331600
1004	1558908219920	1102254500
1001	1558908219920	1102312900
1009	1558908219920	1102345700
1001	1558908222028	1106839700
1010	1558908222028	1108378400
1009	1558908222028	1107817300
1006	1558908222028	1105369300
1007	1558908222028	1102738500
1008	1558908222028	1108367900
1003	1558908222028	1108427400
1005	1558908222028	1107614000
1004	1558908222028	1107613000
1002	1558908222029	1107829900
1005	1558908224110	1081520900
1008	1558908224110	1081641300
1007	1558908224110	1081752200
1001	1558908224110	1081842000
1006	1558908224110	1081781200
1004	1558908224110	1081854700
1002	1558908224110	1080673000
1009	1558908224110	1081773100
1003	1558908224110	1081834300
1010	1558908224110	1081998000
1001	1558908226178	1068288000
1008	1558908226178	1068595300
1006	1558908226178	1068558500
1010	1558908226178	1068632800
1007	1558908226178	1068558800
1004	1558908226179	1068880400
1003	1558908226179	1069111400
1009	1558908226179	1069047900
1002	1558908226179	1069338400
1005	1558908226179	1069152800
1005	1558908228258	1076948800
1003	1558908228258	1077340100
1002	1558908228258	1077346500
1010	1558908228258	1079409400
1008	1558908228258	1079512200
1004	1558908228258	1073513000
1009	1558908228258	1077227100
1006	1558908228258	1079615500
1007	1558908228258	1079622000
1001	1558908228258	1077113500
1005	1558908230347	1088657200
1001	1558908230348	1088981800
1009	1558908230348	1089008900
1004	1558908230348	1089402800
1003	1558908230348	1089389600
1010	1558908230348	1089410100
1002	1558908230348	1089381000
1006	1558908230348	1089450700
1007	1558908230348	1089464200
1008	1558908230348	1089465800
1003	1558908232428	1079859200
1002	1558908232428	1079910000
1007	1558908232428	1079933700
1001	1558908232428	1080021700
1008	1558908232428	1079144500
1004	1558908232428	1080013900
1005	1558908232428	1080056300
1010	1558908232428	1080267500
1006	1558908232428	1080318300
1009	1558908232429	1080253200
1009	1558908234506	1077539600
1001	1558908234506	1078884500
1007	1558908234506	1078894300
1005	1558908234506	1078898700
1002	1558908234506	1078900900
1010	1558908234506	1078913300
1004	1558908234507	1078969700
1008	1558908234507	1079001600
1003	1558908234507	1079040600
1006	1558908234507	1074406800
1001	1558908236587	1080306900
1002	1558908236588	1080380900
1008	1558908236588	1079469500
1010	1558908236588	1080665400
1005	1558908236588	1080658700
1009	1558908236588	1080677900
1007	1558908236588	1080689600
1006	1558908236588	1076208600
1003	1558908236588	1079729800
1004	1558908236588	1079780300
1008	1558908238684	1090123100
1007	1558908238684	1096578900
1010	1558908238684	1096384100
1002	1558908238684	1094958400
1003	1558908238684	1096988200
1001	1558908238684	1098144800
1004	1558908238684	1097054800
1005	1558908238684	1096373400
1009	1558908238685	1097015100
1006	1558908238685	1097271200
1008	1558908240768	1082692300
1007	1558908240768	1082735300
1010	1558908240768	1082932500
1004	1558908240768	1082280600
1009	1558908240768	1080502400
1006	1558908240768	1079247500
1003	1558908240768	1083022400
1005	1558908240768	1083125000
1002	1558908240768	1083234500
1001	1558908240768	1083436700
1001	1558908242860	1092187900
1009	1558908242860	1092192900
1004	1558908242860	1092158500
1005	1558908242860	1092220400
1008	1558908242860	1085349900
1007	1558908242860	1092545900
1006	1558908242860	1092689700
1003	1558908242860	1092690900
1002	1558908242860	1092869600
1010	1558908242860	1092850200
